,Step,Value
0,5,0.148236705
1,18,0.14845841682
2,24,0.1486935963054
3,40,0.149116148066238
4,42,0.14951234156425086
5,45,0.14999992896732334
6,53,0.15062139126830365
7,56,0.15126084144025453
8,71,0.1522823197670469
9,74,0.1533069635340355
10,94,0.15480899781801444
11,102,0.15634967068347402
12,106,0.1576898132029698
13,126,0.1597064558568807
14,139,0.16191886616117426
15,150,0.16456365322633904
16,155,0.16699651032954888
17,158,0.16992565403966242
18,167,0.17271222455847254
19,178,0.17668449679171838
20,183,0.18177285448796682
21,185,0.1862389457733278
22,186,0.19083936883012798
23,190,0.19544166757522413
24,198,0.1992752373579674
25,207,0.2034606385372284
26,212,0.20801704677111155
27,223,0.2131889561479782
28,229,0.21784787571353884
29,234,0.22257811405213265
30,249,0.22758792226056868
31,255,0.23225444778275162
32,260,0.23724198291926907
33,267,0.242361095081691
34,271,0.2476532123792403
35,273,0.25237316369786306
36,292,0.2584587027969272
37,297,0.2639704741630194
38,303,0.27261470748812877
39,308,0.2800779760434849
40,310,0.2884626078821803
41,318,0.2935950898157149
42,330,0.2995297111812435
43,339,0.3079650328158062
44,347,0.323388968581332
45,363,0.328307587813892
46,367,0.3400543351094753
47,377,0.35563293859619105
48,421,0.37646238539830534
49,422,0.3862810093963562
50,439,0.39811823967446547
51,441,0.4118007046042315
52,442,0.4210536959661046
53,445,0.4356912911071215
54,460,0.44002809725390785
55,463,0.4551634961862906
56,464,0.46468551610070186
57,474,0.4939966187176808
58,491,0.4968468253661504
59,493,0.5046199490451659
60,512,0.510004595553811
61,514,0.5138509722771967
62,517,0.5235981371488808
63,525,0.5318813680244144
64,531,0.535016732883682
65,533,0.5352145292471715
66,536,0.5480942643297564
67,542,0.5582747581098637
68,547,0.5626702153665678
69,557,0.5865027979555708
70,563,0.6157567915869037
71,569,0.6466022785092966
72,573,0.6589895967640178
73,579,0.6803323839710973
74,581,0.6950984996219643
75,586,0.7052107983533055
76,587,0.7164233644027063
77,593,0.719890046070625
78,602,0.7303038776085062
79,620,0.727104809230251
80,622,0.7295248171233435
81,634,0.7423615367696432
82,641,0.754447214916554
83,642,0.7791411027390575
84,644,0.7883153335668857
85,647,0.805572396899879
86,649,0.8071698514528827
87,661,0.8235202475592962
88,664,0.8173303969525174
89,668,0.832279676853942
90,671,0.8662187153183238
91,674,0.8764306208687742
92,678,0.8878151840127111
93,683,0.8986204938923298
94,688,0.92591817300556
95,714,0.9422682522953932
96,718,0.9593469742165315
97,722,0.9894429863000356
98,723,1.0000250128610344
99,730,1.0035541745852035
100,739,1.0116846572676474
101,743,1.027251608059618
102,747,1.0203214891978294
103,752,1.0281383694718946
104,756,1.0337282336377378
105,765,1.0535003374586058
106,769,1.0866428247848476
107,770,1.1073749244913023
108,771,1.1386802663565632
109,773,1.1399158643158662
110,774,1.15280546729639
111,780,1.1542539315474984
112,785,1.1644238114110737
113,787,1.1701541987887416
114,792,1.1989065098050795
115,793,1.2099779124909271
116,794,1.2371877134261995
117,798,1.2473911384834135
118,802,1.248030467148911
119,807,1.2376880588844437
120,808,1.2379507691279104
121,809,1.2198964384040731
122,832,1.2096469570519508
123,836,1.2219833547003922
124,869,1.2384318887193806
125,874,1.2570529036677993
126,876,1.2678026699677654
127,882,1.2954664777787324
128,890,1.2814592799353703
129,896,1.3074947445373093
130,900,1.3061350910911902
131,907,1.3021124348584543
132,909,1.3099711234127007
133,915,1.3097073006703197
134,917,1.3125245838802102
135,931,1.335031789283804
136,932,1.32578009689529
137,942,1.3292770788784312
138,945,1.3082313173620783
139,954,1.314497033591216
140,958,1.3038919663134796
141,962,1.2880784488040753
142,971,1.2705013826299532
143,972,1.2674353503010545
144,978,1.2793261264420228
145,979,1.2637997036187623
146,984,1.2681438233301994
147,996,1.2551649949602932
148,1002,1.2538867337514845
149,1005,1.24490270458894
150,1014,1.240518966421272
151,1017,1.258778313888634
152,1025,1.2662040145119748
153,1037,1.2592406252766155
154,1044,1.264301450038317
155,1057,1.2616844397871676
156,1063,1.2449049354935526
157,1066,1.229482475448746
158,1068,1.2343246266952834
159,1072,1.238373698474425
160,1076,1.2554726458801924
161,1078,1.2479123036437865
162,1083,1.2376209154044728
163,1084,1.2378610809923385
164,1093,1.2253445941225685
165,1099,1.2571869262788913
166,1103,1.2631582504405245
167,1104,1.2561408779773087
168,1114,1.2765874970779894
169,1119,1.2835301272256496
170,1133,1.2747049700088802
171,1155,1.2729726753886137
172,1156,1.2820004544169552
173,1160,1.2953717774744467
174,1161,1.2690885443602133
175,1162,1.2510048495394068
176,1180,1.2586161476632245
177,1192,1.2556682295633277
178,1193,1.262112918586428
179,1199,1.248347502658835
180,1201,1.24986418779907
181,1206,1.2449702557050977
182,1232,1.2336311630939447
183,1234,1.2339254859211264
184,1244,1.2388277732634927
185,1255,1.228946875875588
186,1258,1.2356697780193204
187,1261,1.2631069846987408
188,1281,1.2651864064177785
189,1287,1.2880376381252452
190,1294,1.284483409901488
191,1300,1.2761988161844433
192,1310,1.28668520163891
193,1316,1.2731030060597428
194,1319,1.3016438182079504
195,1327,1.309056451841712
196,1330,1.3020367654364609
197,1333,1.305634333293367
198,1336,1.298906336334566
199,1337,1.291003613744529
200,1355,1.3189966452821933
201,1370,1.3137644527937273
202,1385,1.3202132644699156
203,1388,1.3208451147058182
204,1389,1.3106361649946436
205,1391,1.3014999836848045
206,1392,1.3063279887842603
207,1414,1.2999408082207327
208,1419,1.3039954277341106
209,1422,1.2957451168220873
210,1426,1.3067075474474246
211,1428,1.281162352374002
212,1432,1.305805024722782
213,1436,1.2848032968810985
214,1440,1.2694590668346655
215,1465,1.2573178523096256
216,1466,1.246401399530337
217,1477,1.2293363248844267
218,1485,1.2421521199578938
219,1486,1.275018034959157
220,1489,1.2630090115303823
221,1491,1.2840561268744708
222,1501,1.2717183155382368
223,1508,1.2748302495420898
224,1523,1.3077815796258272
225,1524,1.3056304374070524
226,1527,1.3278258900248407
227,1551,1.3166419084440957
228,1552,1.3066649351207729
229,1568,1.2931571994671498
230,1569,1.3099424754831352
231,1578,1.3069157109386411
232,1584,1.289233556470482
233,1588,1.2808822726463676
234,1597,1.2713795674269766
235,1604,1.3000109188741673
236,1605,1.3000749204279425
237,1610,1.2875127493351042
238,1618,1.2738123110150512
239,1627,1.2744706996245998
240,1632,1.274099252955862
241,1637,1.2601960963971859
242,1640,1.2537073953952702
243,1645,1.2751037157534122
244,1648,1.28785493211081
245,1652,1.3032812743774858
246,1660,1.300852447156161
247,1668,1.3174345148514761
248,1675,1.3004438274759318
249,1682,1.2913385625016538
250,1691,1.2786562953166043
251,1695,1.2733177007471062
252,1696,1.2741768019346928
253,1697,1.258010821606652
254,1699,1.2523939816184524
255,1702,1.2498269930798986
256,1709,1.2466612875375016
257,1718,1.2868038097713765
258,1728,1.2797047353582354
259,1732,1.2686219120574884
260,1734,1.3066823460457637
261,1737,1.321604668214391
262,1742,1.3320733856779592
263,1745,1.3274656046576203
264,1746,1.3542334432178917
265,1747,1.338910687551355
266,1766,1.3250983475748144
267,1775,1.3059156171175699
268,1781,1.3225593829640427
269,1788,1.3232715953851213
270,1789,1.3190411466935676
271,1798,1.3125532393927606
272,1805,1.3115581842909778
273,1817,1.2956371440222485
274,1826,1.3145874594815812
275,1830,1.3315617315971338
276,1840,1.3637423075592199
277,1844,1.3798149993624431
278,1849,1.3651173859715697
279,1853,1.3615384521224225
280,1866,1.38903060331875
281,1869,1.3753890543991876
282,1875,1.360986498567212
283,1876,1.3801425692201956
284,1877,1.3853068190435898
285,1911,1.416818006492282
286,1917,1.3880275157875135
287,1924,1.379675315393888
288,1930,1.3905895678320714
289,1934,1.3942111960071093
290,1936,1.382316362536896
291,1938,1.4150872376707893
292,1944,1.4227300818406656
293,1947,1.4332818028954457
294,1949,1.4250153292085825
295,1952,1.406136778242325
296,1967,1.4084155699250553
297,1969,1.4177250786673037
298,1981,1.4123197705972848
299,1982,1.4228845838093662
300,1983,1.4172669795350852
301,1997,1.4420031204490327
302,2001,1.4321995497955617
303,2005,1.4132472101816949
304,2013,1.4401959386762442
305,2017,1.446007502895957
306,2027,1.4340784779490783
307,2030,1.4434418170406058
308,2033,1.4517260975893878
309,2036,1.480445844241706
310,2041,1.4559421949044549
311,2060,1.4521492795473212
312,2072,1.4344754970109015
313,2073,1.4424881232405744
314,2076,1.446693971463357
315,2077,1.4556675692894563
316,2079,1.4451532386707724
317,2081,1.4910575842706493
318,2085,1.4880719869625296
319,2089,1.4915672257936536
320,2094,1.5112772399898442
321,2096,1.500817368590149
322,2111,1.5203416156224445
323,2115,1.5384536293037712
324,2141,1.528030794004658
325,2144,1.5315019532445182
326,2145,1.5191749955671827
327,2149,1.5058027550501674
328,2151,1.5370438963886623
329,2156,1.5422389520070026
330,2165,1.5483323367267925
331,2169,1.5288064086649888
332,2173,1.5192333593250393
333,2177,1.5150129034852882
334,2187,1.5415620979107296
335,2189,1.5438134408034079
336,2191,1.5413055373793056
337,2192,1.5133394077079265
338,2196,1.5081719583566888
339,2199,1.5245035516059882
340,2207,1.5274002863678084
341,2211,1.5066058778867741
342,2225,1.499685484040171
343,2229,1.479846010218966
344,2231,1.4678005405023968
345,2236,1.480034262627325
346,2237,1.4584047603985053
347,2239,1.4597671608865501
348,2242,1.4610019198799535
349,2244,1.445697384273555
350,2246,1.4450998957753483
351,2247,1.4483191697120879
352,2254,1.4795034015707254
353,2257,1.4760585013736036
354,2262,1.4871384009423954
355,2281,1.5276827981541234
356,2291,1.5085578260494996
357,2297,1.5275180365880148
358,2303,1.5093480262103742
359,2307,1.490121957494063
360,2308,1.528794251909241
361,2319,1.5246130560619637
362,2320,1.5006759162901047
363,2322,1.5069430514314015
364,2335,1.5455333788884595
365,2345,1.5266626909618057
366,2354,1.5173733690429516
367,2371,1.547935250681663
368,2389,1.5507455681612132
369,2390,1.5471893257063767
370,2392,1.5276559237451852
371,2400,1.5105277600528295
372,2402,1.4883059438412445
373,2406,1.482042121386007
374,2416,1.4650264078144268
375,2424,1.496520449879994
376,2425,1.5054984740735942
377,2436,1.5186778020613863
378,2444,1.4999893214995448
379,2450,1.5061966329445586
380,2451,1.487204756926222
381,2453,1.4687598942784352
382,2455,1.4669650793800821
383,2460,1.4505672755386798
384,2485,1.4590917338525196
385,2486,1.4610571387069438
386,2496,1.4706520162157355
387,2498,1.4542546952292634
388,2502,1.4493104483523855
389,2503,1.4550716253318141
390,2517,1.4640278995118599
391,2523,1.466032630386504
392,2528,1.467884238894909
393,2530,1.4626872326080618
394,2532,1.4699755584398198
395,2534,1.4668817047466252
396,2547,1.4604268699242264
397,2551,1.4416280014264997
398,2553,1.4243108335737047
399,2556,1.4177530026064935
400,2565,1.4071353442382988
401,2566,1.3948540994811498
402,2576,1.3707652533867152
403,2578,1.3624686393451138
404,2590,1.3878651085247604
405,2591,1.3923941046790176
406,2592,1.373356707508647
407,2596,1.3751251120633876
408,2600,1.356633196271486
409,2606,1.3354105680033415
410,2623,1.3823252094032412
411,2629,1.383734157261144
412,2630,1.3868676468733094
413,2638,1.3707978007371102
414,2644,1.3671809387949967
415,2650,1.3659953589611469
416,2655,1.3462923042023123
417,2678,1.333302786326243
418,2680,1.3593569051264556
419,2685,1.3513844198526619
420,2690,1.3385299199570821
421,2703,1.3470728350683698
422,2710,1.3336440862063188
423,2725,1.3180572657701293
424,2737,1.3556493802970255
425,2740,1.3522632244581148
426,2746,1.3797732458643712
427,2754,1.3679491788884401
428,2755,1.3896796862417868
429,2756,1.3794204155345333
430,2757,1.4019345317484972
431,2766,1.4064602218660422
432,2789,1.390111614110061
433,2790,1.4061504143267591
434,2791,1.4137850789169564
435,2798,1.4269256408194477
436,2809,1.4267415088348643
437,2811,1.4578825413798182
438,2823,1.4732972899284238
439,2824,1.465988040730571
440,2827,1.4519750304786538
441,2829,1.4568185714142943
442,2830,1.4564492583218656
443,2851,1.4535375868022096
444,2859,1.4486606127781434
445,2871,1.446544431204799
446,2872,1.4285491876086551
447,2880,1.4672713895103955
448,2881,1.4589767487150838
449,2887,1.4523580835036314
450,2890,1.4580640915285223
451,2896,1.4525711957626666
452,2900,1.4333387500197865
453,2917,1.404138552899193
454,2919,1.4348861707522171
455,2920,1.4030158679496507
456,2921,1.3846788924411613
457,2932,1.3589845220079264
458,2950,1.3511786394576886
459,2967,1.3456394303239578
460,2974,1.358654817814239
461,2975,1.351353984519812
462,2978,1.3499109842342176
463,2994,1.367557749137191
464,2998,1.3785812942530753
465,3003,1.412396456705483
466,3005,1.3981845445943184
467,3007,1.4280625530564888
468,3009,1.4099098739947942
469,3011,1.3881710700549503
470,3015,1.410533430683302
471,3016,1.4155422453928028
472,3027,1.3987936127310188
473,3030,1.3832678999690882
474,3038,1.3720703227800155
475,3041,1.367946879306615
476,3042,1.3375428728674166
477,3050,1.328675033791394
478,3065,1.3485802781476521
479,3069,1.3572891580232227
480,3071,1.366674427082526
481,3086,1.3952323397400501
482,3099,1.4324379897378485
483,3122,1.417000525125713
484,3137,1.4379891646919416
485,3138,1.4567602605811834
486,3144,1.454612729823748
487,3145,1.4601541365990354
488,3150,1.4741092631310644
489,3155,1.4641383531471324
490,3159,1.4695427644327186
491,3161,1.440670904219737
492,3177,1.4208392667231449
493,3188,1.4161862223314505
494,3195,1.404084892161507
495,3196,1.4367707753266619
496,3203,1.4212340049368621
497,3206,1.4252121374187563
498,3230,1.4340697560561935
499,3233,1.4374307965445077
500,3240,1.4338967300781724
501,3243,1.4378555954158272
502,3244,1.4117472637133524
503,3246,1.3914700113319518
504,3247,1.3751411601519932
505,3267,1.3779757583874332
506,3272,1.3882429526158102
507,3281,1.3995611448773357
508,3283,1.4106412012110157
509,3285,1.4342156040446852
510,3292,1.4618104140733446
511,3305,1.4801072542911442
512,3307,1.47155195853241
513,3313,1.4423774890964376
514,3321,1.4638939900035446
515,3327,1.4763111145034384
516,3328,1.4897315867383354
517,3333,1.4664416442361854
518,3338,1.4739145712090997
519,3345,1.4491660683528267
520,3357,1.4181791036222418
521,3361,1.4201573412535744
522,3374,1.4154191398359672
523,3376,1.4069389775908883
524,3378,1.3897667986531614
525,3381,1.3757495369835666
526,3386,1.3601556063440596
527,3403,1.3405842476737377
528,3408,1.3529470135035258
529,3430,1.34058155792842
530,3433,1.3446872631305673
531,3438,1.3295143907666505
532,3445,1.337961231153651
533,3449,1.3409478001190416
534,3451,1.3614609732254703
535,3457,1.3701131930887063
536,3458,1.3650245441560451
537,3464,1.3514647582013637
538,3471,1.3816819260953228
539,3477,1.370429325272463
540,3480,1.3686579781442891
541,3486,1.3649505837499605
542,3497,1.3581599840674616
543,3499,1.3596940070654377
544,3509,1.3931706878634746
545,3512,1.4015307859175705
546,3514,1.4136143715900433
547,3519,1.4535454880223422
548,3535,1.4689180497716718
549,3537,1.4702848742585217
550,3543,1.492566348790766
551,3547,1.500273779387043
552,3549,1.5035440206954318
553,3563,1.5015659055445687
554,3575,1.4679872816082316
555,3580,1.4528667713799845
556,3592,1.436393129278585
557,3593,1.4578664035102276
558,3599,1.4464827136249208
559,3600,1.441987856926173
560,3614,1.4833425949683878
561,3618,1.457667109129336
562,3620,1.4650966565254562
563,3622,1.5063254177696925
564,3625,1.5146487872766017
565,3628,1.4962827479683036
566,3645,1.4957752386292544
567,3656,1.4767962843403768
568,3657,1.4656884678901654
569,3663,1.4495398566634603
570,3670,1.4358431096835567
571,3694,1.4434939600430499
572,3700,1.4352973601317585
573,3702,1.4338229301178058
574,3723,1.4174957050342716
575,3726,1.4048074028532433
576,3730,1.3831915973876459
577,3731,1.4160102332460165
578,3732,1.381863071878636
579,3738,1.360451868332277
580,3741,1.3640879778523087
581,3743,1.3736078329767394
582,3752,1.3790247390274373
583,3759,1.401266768996614
584,3764,1.4017577658867157
585,3772,1.3859245815601142
586,3776,1.384007076253311
587,3780,1.3822719641157117
588,3793,1.3650259323622405
589,3795,1.344287605401373
590,3798,1.3655822934993318
591,3810,1.381486350624352
592,3814,1.3890136664156214
593,3819,1.4062948130931527
594,3821,1.4229186372503582
595,3831,1.4050498459328473
596,3833,1.406123392154862
597,3835,1.4063172461202162
598,3848,1.3936537705566099
599,3864,1.3976087480599118
600,3869,1.4197278147481145
601,3876,1.3960752006556711
602,3901,1.386813657756001
603,3902,1.355080102693321
604,3903,1.3454406938625212
605,3910,1.3278543254066455
606,3920,1.3863245170644463
607,3928,1.409688434682513
608,3935,1.3808526808420376
609,3939,1.3996885138767765
610,3950,1.389699973140473
611,3956,1.377336719486259
612,3962,1.398850029521671
613,3980,1.443958907156021
614,3984,1.4347760999913404
615,3995,1.4260327103016002
616,4000,1.4211669913925522
617,4005,1.4214167794507755
618,4009,1.4313010089772522
619,4010,1.4159576794079347
620,4021,1.4220995529956968
621,4022,1.4167617316258259
622,4033,1.428854165717051
623,4035,1.4088315654255394
624,4036,1.3801301457127733
625,4043,1.3873219119513902
626,4046,1.3808178886728486
627,4047,1.4005131673526632
628,4048,1.3896281020420833
629,4054,1.3820127375208209
630,4076,1.3784835657651962
631,4093,1.3916639001122402
632,4098,1.392628298588873
633,4099,1.3776658261112067
634,4101,1.3536967369678705
635,4109,1.3301084128988343
636,4167,1.3217606538818691
637,4181,1.3244700231854132
638,4182,1.3133533268898507
639,4193,1.2923596630431553
640,4194,1.3015143714818607
641,4196,1.2999352037474048
642,4198,1.2943352543249826
643,4201,1.349665105295233
644,4202,1.351096399856376
645,4204,1.346320114470685
646,4227,1.3304573008065643
647,4232,1.3189706694823675
648,4235,1.3262708413278965
649,4238,1.3266054476680598
650,4243,1.323755462198018
651,4254,1.3372967228120776
652,4263,1.3439621429177153
653,4266,1.348312787560184
654,4267,1.3483388935133784
655,4276,1.359507202177977
656,4282,1.3580066028326379
657,4298,1.3342372860076588
658,4304,1.336482030157429
659,4308,1.3264960751127062
660,4317,1.311769693859325
661,4319,1.3154516632235453
662,4328,1.337177861666839
663,4332,1.398332992866834
664,4338,1.401763445470829
665,4343,1.4071320589467042
666,4349,1.389710576518303
667,4358,1.375919203452754
668,4365,1.3872642603891716
669,4369,1.3812741177174963
670,4378,1.3644540551059714
671,4393,1.364498462812792
672,4400,1.3575368572484083
673,4406,1.386500610230956
674,4410,1.3691057361440273
675,4411,1.3640282197597065
676,4430,1.3327259835469152
677,4431,1.3176575280905078
678,4433,1.3152113004577928
679,4439,1.3196309584040589
680,4442,1.294442478781937
681,4469,1.291319883788479
682,4475,1.2798892262848247
683,4479,1.2932623686062799
684,4482,1.2954452091180915
685,4490,1.2707207879845488
686,4492,1.2934981500450122
687,4509,1.265902733983662
688,4510,1.247902441574152
689,4529,1.2338749621769274
690,4530,1.2389562771816196
691,4533,1.272318230686171
692,4540,1.2636017219955857
693,4542,1.2665735615957183
694,4550,1.2568752021378469
695,4552,1.2371551161037113
696,4553,1.2507354479406
697,4566,1.224762145322382
698,4568,1.1985482282027107
699,4578,1.1902214706766294
700,4581,1.2094078322063306
701,4592,1.2147673979001408
702,4595,1.2194422992831366
703,4597,1.2318844411046426
704,4599,1.2384310051315033
705,4611,1.2169620644775583
706,4628,1.2108684916432315
707,4643,1.2016061493639345
708,4649,1.2149020277030165
709,4656,1.274396678101926
710,4664,1.2601247664888682
711,4668,1.242946759604202
712,4675,1.265309327426076
713,4676,1.2644285697432938
714,4677,1.309104106970995
715,4687,1.319472224151865
716,4708,1.337778414887309
717,4713,1.3807141541006898
718,4718,1.401532344737669
719,4724,1.3978943921055391
720,4734,1.379730386752373
721,4739,1.3659489615298017
722,4745,1.3506705812839077
723,4749,1.3754241883553906
724,4750,1.3811200302847289
725,4758,1.381899780856187
726,4761,1.3613376818005014
727,4762,1.3835085084264864
728,4764,1.3843424421436918
729,4767,1.3552829404293811
730,4768,1.3543232885964995
731,4769,1.3461192840986045
732,4776,1.3465439678756463
733,4779,1.330332951519377
734,4780,1.3294180184637956
735,4782,1.3063488785798818
736,4784,1.3379174162024854
737,4787,1.348132176526411
738,4788,1.3409664846606186
739,4794,1.3370548376808
740,4800,1.323695807900376
741,4802,1.3137315229133646
742,4805,1.3374080278159637
743,4825,1.3571500658714848
744,4827,1.3637442379853402
745,4833,1.37684444226578
746,4840,1.3755712629578065
747,4852,1.3945282166990725
748,4871,1.3922660535981002
749,4873,1.4122806667701573
750,4889,1.3946273695470526
751,4892,1.436844469510641
752,4894,1.4572127288653218
753,4895,1.4597095314893622
754,4914,1.4523570384746813
755,4938,1.4391581115604408
756,4941,1.4508062173336276
757,4954,1.4212652078436188
758,4962,1.4030296762883103
759,4970,1.410554930969661
760,4971,1.432623581670571
761,4974,1.4602992496904539
762,4976,1.4489239794797404
763,4977,1.4488688607353482
764,4991,1.4506759321932876
765,4999,1.448512903237489
766,5021,1.4581605440103642
767,5027,1.4412944795100533
768,5030,1.4266234594047518
769,5037,1.419079465052609
770,5050,1.4446478355910308
771,5052,1.4927920400833
772,5053,1.469959509580801
773,5060,1.5043803312533768
774,5078,1.5041676326257754
775,5094,1.4858036791170022
776,5101,1.4592311405034921
777,5106,1.4962178331383873
778,5107,1.4784208240842356
779,5113,1.4514795873617083
780,5126,1.4322863160208572
781,5128,1.4125935997102315
782,5134,1.3903936659589244
783,5137,1.4037130065601569
784,5160,1.3800733542133523
785,5165,1.3653403326669518
786,5178,1.3488413268769432
787,5182,1.3520824594406349
788,5200,1.3921676628374158
789,5208,1.3769791026122933
790,5231,1.3928506985639244
791,5234,1.3961500880770066
792,5235,1.4083383603946964
793,5237,1.3953178281828555
794,5239,1.3958292301673698
795,5240,1.3964009227923486
796,5244,1.4088733435085783
797,5262,1.385403594603321
798,5266,1.3694094905252214
799,5289,1.387761308669465
800,5302,1.3757793037893808
801,5310,1.3639544338956995
802,5318,1.3493012600288286
803,5329,1.3415003318279637
804,5330,1.3419014083131247
805,5345,1.322331065143731
806,5348,1.3556887383694192
807,5359,1.3649483637583366
808,5360,1.3911519883255865
809,5363,1.3783079853258189
810,5380,1.3806285702460444
811,5384,1.374818175188663
812,5397,1.376159559783003
813,5402,1.3603985091395128
814,5404,1.3576426992953274
815,5406,1.3589490482964677
816,5415,1.3613863009375737
817,5420,1.3327138271594465
818,5425,1.334990335964663
819,5439,1.3698416870257233
820,5440,1.3405408470749516
821,5442,1.309232686932703
822,5447,1.3245592010247218
823,5475,1.3353218996239802
824,5484,1.3218664033152607
825,5491,1.297202193825803
826,5495,1.297389231801029
827,5501,1.3200687037769983
828,5507,1.3070660982936884
829,5512,1.2990309729848777
830,5515,1.2859963874953313
831,5517,1.2747354764204715
832,5532,1.2723730091978573
833,5541,1.2791596904619216
834,5549,1.263097003508064
835,5559,1.258496456812822
836,5566,1.2523357389584373
837,5571,1.2272477832596842
838,5573,1.2154200273518936
839,5575,1.2044785698713367
840,5576,1.2164859921451967
841,5585,1.2082106735808409
842,5587,1.2189080514534156
843,5593,1.2059572439798132
844,5605,1.1862535289504188
845,5610,1.1910673529519062
846,5618,1.1773780696933491
847,5620,1.1916488165025487
848,5630,1.2145395992174723
849,5632,1.2172886269509482
850,5647,1.1986682580924197
851,5658,1.194055631339647
852,5660,1.1947733912594578
853,5664,1.208117628071674
854,5666,1.2226914435695238
855,5676,1.208491549912438
856,5679,1.2166765196650648
857,5713,1.2373028169051128
858,5720,1.2768163382779594
859,5723,1.2562394936996204
860,5727,1.2340831260986318
861,5741,1.2071021111156728
862,5752,1.2184760122222025
863,5759,1.2160151760855364
864,5766,1.2482359004929704
865,5776,1.2568069023981812
866,5779,1.2441052754662356
867,5784,1.2175323355022487
868,5789,1.2270164061271813
869,5795,1.2608903189933658
870,5797,1.2456410563135647
871,5807,1.2517956531141579
872,5808,1.2387447240107332
873,5825,1.2202708244804112
874,5828,1.2255258524959989
875,5835,1.2216449289411189
876,5847,1.2024831661628852
877,5859,1.2005949310279986
878,5862,1.2077829133571587
879,5864,1.2378303422964438
880,5871,1.2258463075975505
881,5881,1.266963547799624
882,5889,1.2462525523556351
883,5891,1.2646778338449662
884,5893,1.2576893917796172
885,5896,1.2566651706662288
886,5898,1.291829312146242
887,5907,1.2968211277018549
888,5917,1.2638343249507993
889,5918,1.2476564981922753
890,5928,1.266944090986507
891,5932,1.2717606885169117
892,5933,1.2937633508114044
893,5952,1.2909889961770622
894,5957,1.3021103545517503
895,5959,1.2881668812751979
896,5960,1.305322696476942
897,5963,1.2808488377626337
898,5972,1.2758937508797548
899,5990,1.2732854455833622
900,6010,1.2827002887758614
901,6015,1.2855482681625856
902,6019,1.279616908187708
903,6020,1.2608224420920766
904,6024,1.2432664609893143
905,6030,1.258407463899635
906,6031,1.274812906842646
907,6032,1.2784294679573667
908,6035,1.3038226115586458
909,6038,1.3559537223018865
910,6052,1.3417772551428298
911,6057,1.3500201987185447
912,6060,1.3565214668369883
913,6077,1.3435634738418787
914,6078,1.3450649941566224
915,6082,1.3486763472019236
916,6087,1.333520793355866
917,6094,1.38710643865519
918,6103,1.359226201765534
919,6105,1.3598303715625681
920,6115,1.333225187085691
921,6121,1.3512670089131205
922,6123,1.339718268975727
923,6129,1.3868224598864551
924,6131,1.3846797331398615
925,6133,1.4013122525556656
926,6140,1.3938506020489958
927,6145,1.435350827127526
928,6147,1.4255338942137001
929,6149,1.4111858204272891
930,6157,1.4037370986644704
931,6172,1.4114339591545362
932,6176,1.4104524110799002
933,6181,1.4211140761275032
934,6184,1.3988427064536781
935,6200,1.3744749376100678
936,6210,1.3631434755017657
937,6211,1.3600644375167128
938,6213,1.3492184205012114
939,6219,1.347146312116175
940,6220,1.34445140902269
941,6225,1.3298815404720092
942,6232,1.3315556068478491
943,6237,1.3382457333324136
944,6240,1.3392527906624412
945,6244,1.355467908272568
946,6250,1.342631261484391
947,6263,1.347781828119859
948,6270,1.3921538767562633
949,6289,1.3864561371735755
950,6309,1.3706380150883681
951,6312,1.355113451825717
952,6316,1.3191302917609455
953,6317,1.3208876229781172
954,6324,1.3522937400487738
955,6341,1.3755380386673104
956,6352,1.389500894517291
957,6363,1.3928142126417724
958,6370,1.383321369982519
959,6376,1.3867778877230434
960,6400,1.3671946475113521
961,6423,1.3736149318060116
962,6432,1.3928880396218313
963,6447,1.3655152837531763
964,6448,1.3392242340705809
965,6455,1.3399628481684636
966,6459,1.3304238832534097
967,6469,1.3201594474458074
968,6472,1.3034324736124332
969,6473,1.3086684232740602
970,6483,1.3096890451658383
971,6487,1.3038111125208631
972,6495,1.3501176987252372
973,6496,1.3630512424234802
974,6500,1.3512637935807759
975,6509,1.3387975635933524
976,6510,1.3140291490355518
977,6520,1.3008910618944851
978,6521,1.2952819078976505
979,6522,1.296841529780721
980,6530,1.3458113464772994
981,6534,1.3306215657129803
982,6535,1.341187060071591
983,6550,1.335793541749443
984,6558,1.3307919736769598
985,6571,1.3440834089466511
986,6574,1.3517660554582516
987,6578,1.349429369454504
988,6580,1.3653121496808691
989,6581,1.364449644650443
990,6584,1.3517135118009298
991,6587,1.3386866168469018
992,6593,1.3422073735314948
993,6594,1.33286948096555
994,6603,1.3147629172765833
995,6606,1.2996991807082858
996,6616,1.2953060081970373
997,6621,1.3013020826611263
998,6649,1.3209412038912927
999,6654,1.2976963865745539
